timestamp,epoch,equity,realized_pnl,unrealized_pnl,drawdown_pct,open_hedges
2026-04-23T19:19:22.443260+00:00,1776971962.4432662,5.483220961793,0,0,0.0,0
2026-04-23T19:21:09.666016+00:00,1776972069.666028,5.483205656793,0,0,2.7912426120420747e-06,0
2026-04-23T19:22:58.062153+00:00,1776972178.0621629,5.483196475293,0,0,4.465714617504689e-06,0
2026-04-23T19:24:45.232633+00:00,1776972285.232645,5.483179331293,0,0,7.592344041986962e-06,0
2026-04-23T19:26:33.416046+00:00,1776972393.416053,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:28:20.569237+00:00,1776972500.5692449,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:30:09.030491+00:00,1776972609.0305002,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:31:56.124201+00:00,1776972716.1242082,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:33:43.657244+00:00,1776972823.657252,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:35:31.475956+00:00,1776972931.4759638,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:37:18.758943+00:00,1776973038.758958,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:39:07.812316+00:00,1776973147.812333,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:40:56.205598+00:00,1776973256.205621,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:42:45.255666+00:00,1776973365.255687,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:44:34.128025+00:00,1776973474.128047,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:46:22.256417+00:00,1776973582.256439,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:48:11.310413+00:00,1776973691.310435,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:49:59.315516+00:00,1776973799.315541,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:51:48.290275+00:00,1776973908.2902982,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:53:37.464745+00:00,1776974017.464767,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:55:24.632206+00:00,1776974124.632224,5.483162272293,0,0,1.0703471629041967e-05,0
2026-04-23T19:57:15.005990+00:00,1776974235.006015,5.482997272293,0,0,4.079527371939875e-05,0
2026-04-23T19:59:04.313486+00:00,1776974344.3135061,5.482997272293,0,0,4.079527371939875e-05,0
2026-04-23T20:00:53.508044+00:00,1776974453.5080671,5.418765941493,0,0,0.011754955846047806,0
2026-04-23T20:02:41.561614+00:00,1776974561.5616362,5.418765941493,0,0,0.011754955846047806,0
2026-04-23T20:04:29.641584+00:00,1776974669.6416059,5.418765941493,0,0,0.011754955846047806,0
2026-04-23T20:06:20.706233+00:00,1776974780.7062552,5.418765941493,0,0,0.011754955846047806,1
2026-04-23T20:08:10.293896+00:00,1776974890.293924,5.448368441493,0,0,0.00635621298919962,1
2026-04-23T20:09:58.425144+00:00,1776974998.425167,5.448368441493,0,0,0.00635621298919962,1
2026-04-23T20:11:48.144615+00:00,1776975108.144638,5.448368441493,0,0,0.00635621298919962,1
2026-04-23T20:13:37.451305+00:00,1776975217.45133,5.326018920893,0,0,0.028669652745235162,1
2026-04-23T20:15:24.728738+00:00,1776975324.7287621,5.326018920893,0,0,0.028669652745235162,1
2026-04-23T20:17:11.886724+00:00,1776975431.8867462,5.326018920893,0,0,0.028669652745235162,1
2026-04-23T20:18:59.963873+00:00,1776975539.963902,5.326018920893,0,0,0.028669652745235162,1
2026-04-23T20:20:49.553355+00:00,1776975649.553378,5.326018920893,0,0,0.028669652745235162,1
2026-04-23T20:22:38.790129+00:00,1776975758.7901518,5.326018920893,0,0,0.028669652745235162,1
2026-04-23T20:24:29.319381+00:00,1776975869.319402,5.326018920893,0,0,0.028669652745235162,1
2026-04-23T20:26:17.941966+00:00,1776975977.941993,5.325861740893,0,0,0.028698318378281077,1
2026-04-23T20:28:11.224026+00:00,1776976091.2240481,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:29:59.383646+00:00,1776976199.383671,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:31:48.513950+00:00,1776976308.513973,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:33:40.635250+00:00,1776976420.635278,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:35:29.757127+00:00,1776976529.7571461,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:37:19.466827+00:00,1776976639.466851,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:39:07.802165+00:00,1776976747.802188,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:40:55.332150+00:00,1776976855.332172,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:42:42.852158+00:00,1776976962.852181,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:44:31.116828+00:00,1776977071.1168509,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:46:23.538093+00:00,1776977183.5381079,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:48:10.961265+00:00,1776977290.961289,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:49:59.169635+00:00,1776977399.1696582,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:51:46.660001+00:00,1776977506.6600251,5.325702700893,0,0,0.028727323228004982,1
2026-04-23T20:53:35.151167+00:00,1776977615.151191,5.325543700893,0,0,0.02875632078274661,1
2026-04-23T20:55:25.931616+00:00,1776977725.931633,5.325543700893,0,0,0.02875632078274661,2
2026-04-23T20:57:16.559913+00:00,1776977836.559933,5.325543700893,0,0,0.02875632078274661,2
2026-04-23T20:59:08.422998+00:00,1776977948.423021,5.325153500893,0,0,0.02882748333532636,1
2026-04-23T21:00:57.854031+00:00,1776978057.8540459,5.324998100893,0,0,0.028855824341658846,1
2026-04-23T21:02:47.218570+00:00,1776978167.2185931,5.324998100893,0,0,0.028855824341658846,1
2026-04-23T21:04:35.396059+00:00,1776978275.3960829,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:06:24.713361+00:00,1776978384.713383,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:08:13.198085+00:00,1776978493.198126,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:10:01.381248+00:00,1776978601.381272,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:11:49.168883+00:00,1776978709.168906,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:13:37.760948+00:00,1776978817.7609742,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:15:25.205700+00:00,1776978925.205717,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:17:14.564747+00:00,1776979034.5647712,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:19:04.146857+00:00,1776979144.146875,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:20:52.866946+00:00,1776979252.8669682,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:22:42.245848+00:00,1776979362.245871,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:24:33.502975+00:00,1776979473.502996,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:26:23.505627+00:00,1776979583.5056498,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:28:11.756346+00:00,1776979691.75636,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:30:00.306346+00:00,1776979800.3063521,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:31:47.774098+00:00,1776979907.774115,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:33:36.391410+00:00,1776980016.391435,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:35:25.858705+00:00,1776980125.8587189,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:37:16.146686+00:00,1776980236.146712,5.324842020893,0,0,0.02888428936269075,1
2026-04-23T21:39:12.297920+00:00,1776980352.297944,5.324842020893,0,0,0.02888428936269075,3
2026-04-23T21:41:02.404155+00:00,1776980462.4041789,5.328706550893,0,0,0.028179497411586023,3
2026-04-23T21:42:54.281743+00:00,1776980574.281763,5.327903900893,0,0,0.028325880350663735,2
2026-04-23T21:44:43.650552+00:00,1776980683.650574,5.327903900893,0,0,0.028325880350663735,2
2026-04-23T21:46:34.896055+00:00,1776980794.896081,5.327903900893,0,0,0.028325880350663735,2
